date,time,home_team,score,away_team,attendance,venue,referee,match_report
2025-12-14,15:00,Fiorentina,1–2,Hellas Verona,20967,Stadio Artemio Franchi,Andrea Colombo,https://fbref.com/en/matches/22608109/Fiorentina-Hellas-Verona-December-14-2025-Serie-A
2025-12-14,18:00,Genoa,1–2,Inter,30000,Stadio Comunale Luigi Ferraris,Daniele Doveri,https://fbref.com/en/matches/9fdee884/Genoa-Internazionale-December-14-2025-Serie-A
2025-12-14,12:30,Milan,2–2,Sassuolo,73446,Stadio Giuseppe Meazza,Valerio Crezzini,https://fbref.com/en/matches/9b8afc0b/Milan-Sassuolo-December-14-2025-Serie-A
2025-12-14,15:00,Udinese,1–0,Napoli,24502,Bluenergy Stadium,Simone Sozza,https://fbref.com/en/matches/12842820/Udinese-Napoli-December-14-2025-Serie-A
2025-12-15,20:45,Roma,1–0,Como,60207,Stadio Olimpico,Ermanno Feliciani,https://fbref.com/en/matches/c58e9e49/Roma-Como-December-15-2025-Serie-A
2025-12-20,20:45,Juventus,2–1,Roma,41602,Allianz Stadium,Simone Sozza,https://fbref.com/en/matches/a155f4a0/Juventus-Roma-December-20-2025-Serie-A
2025-12-20,18:00,Lazio,0–0,Cremonese,37000,Stadio Olimpico,Luca Pairetto,https://fbref.com/en/matches/92579125/Lazio-Cremonese-December-20-2025-Serie-A
2025-12-21,12:30,Cagliari,2–2,Pisa,15880,Unipol Domus,Francesco Fourneau,https://fbref.com/en/matches/f8280932/Cagliari-Pisa-December-21-2025-Serie-A
2025-12-21,18:00,Fiorentina,5–1,Udinese,18405,Stadio Artemio Franchi,Maurizio Mariani,https://fbref.com/en/matches/821321ff/Fiorentina-Udinese-December-21-2025-Serie-A
2025-12-21,20:45,Genoa,0–1,Atalanta,30460,Stadio Comunale Luigi Ferraris,Rosario Abisso,https://fbref.com/en/matches/d4e9b5a6/Genoa-Atalanta-December-21-2025-Serie-A
2025-12-21,15:00,Sassuolo,0–1,Torino,12371,Mapei Stadium - Città del Tricolore,Andrea Calzavara,https://fbref.com/en/matches/3f14a798/Sassuolo-Torino-December-21-2025-Serie-A
2025-12-27,15:00,Lecce,0–3,Como,28277,Stadio Comunale Ettore Giardiniero,Matteo Marchetti,https://fbref.com/en/matches/bc7c2198/Lecce-Como-December-27-2025-Serie-A
2025-12-27,12:30,Parma,1–0,Fiorentina,20658,Stadio Ennio Tardini,Marco Guida,https://fbref.com/en/matches/b6ae96f2/Parma-Fiorentina-December-27-2025-Serie-A
2025-12-27,20:45,Pisa,0–2,Juventus,12640,Arena Garibaldi - Stadio Romeo Anconetan...,Fabio Maresca,https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A
2025-12-27,15:00,Torino,1–2,Cagliari,23218,Stadio Olimpico Grande Torino,Daniele Doveri,https://fbref.com/en/matches/23f8156a/Torino-Cagliari-December-27-2025-Serie-A
2025-12-27,18:00,Udinese,1–1,Lazio,24460,Bluenergy Stadium,Andrea Colombo,https://fbref.com/en/matches/02faa96e/Udinese-Lazio-December-27-2025-Serie-A
2025-12-28,20:45,Atalanta,0–1,Inter,23243,New Balance Arena,Federico La Penna,https://fbref.com/en/matches/8e0a5911/Atalanta-Internazionale-December-28-2025-Serie-A
2025-12-28,18:00,Bologna,1–1,Sassuolo,27832,Stadio Renato Dall'Ara,Juan Luca Sacchi,https://fbref.com/en/matches/6603c875/Bologna-Sassuolo-December-28-2025-Serie-A
2025-12-28,15:00,Cremonese,0–2,Napoli,14236,Stadio Giovanni Zini,Maurizio Mariani,https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A
2025-12-28,12:30,Milan,3–0,Hellas Verona,74618,Stadio Giuseppe Meazza,Michael Fabbri,https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A
2025-12-29,20:45,Roma,3–1,Genoa,67785,Stadio Olimpico,Marco Di Bello,https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A
2026-01-02,20:45,Cagliari,0–1,Milan,16412,Unipol Domus,Rosario Abisso,https://fbref.com/en/matches/f8c42ab5/Cagliari-Milan-January-2-2026-Serie-A
2026-01-03,20:45,Atalanta,1–0,Roma,23088,New Balance Arena,Michael Fabbri,https://fbref.com/en/matches/ab7ab727/Atalanta-Roma-January-3-2026-Serie-A
2026-01-03,12:30,Como,1–0,Udinese,11914,Stadio Giuseppe Sinigaglia,Alberto Arena,https://fbref.com/en/matches/70757bff/Como-Udinese-January-3-2026-Serie-A
2026-01-03,15:00,Genoa,1–1,Pisa,31661,Stadio Comunale Luigi Ferraris,Daniele Chiffi,https://fbref.com/en/matches/ec3e7a81/Genoa-Pisa-January-3-2026-Serie-A
2026-01-03,18:00,Juventus,1–1,Lecce,40639,Allianz Stadium,Giuseppe Collu,https://fbref.com/en/matches/c4cbed32/Juventus-Lecce-January-3-2026-Serie-A
2026-01-03,15:00,Sassuolo,1–1,Parma,12701,Mapei Stadium - Città del Tricolore,Ermanno Feliciani,https://fbref.com/en/matches/2fff1551/Sassuolo-Parma-January-3-2026-Serie-A
2026-01-04,15:00,Fiorentina,1–0,Cremonese,19827,Stadio Artemio Franchi,Federico La Penna,https://fbref.com/en/matches/fcf09893/Fiorentina-Cremonese-January-4-2026-Serie-A
2026-01-04,18:00,Hellas Verona,0–3,Torino,21860,Stadio Marc'Antonio Bentegodi,Antonio Rapuano,https://fbref.com/en/matches/45827894/Hellas-Verona-Torino-January-4-2026-Serie-A
2026-01-04,20:45,Inter,3–1,Bologna,74710,Stadio Giuseppe Meazza,Marco Guida,https://fbref.com/en/matches/89949bf9/Internazionale-Bologna-January-4-2026-Serie-A
2026-01-04,12:30,Lazio,0–2,Napoli,45000,Stadio Olimpico,Davide Massa,https://fbref.com/en/matches/8a3786f2/Lazio-Napoli-January-4-2026-Serie-A
2026-01-06,18:00,Lecce,0–2,Roma,24715,Stadio Comunale Ettore Giardiniero,Juan Luca Sacchi,https://fbref.com/en/matches/53811002/Lecce-Roma-January-6-2026-Serie-A
2026-01-06,15:00,Pisa,0–3,Como,11202,Arena Garibaldi - Stadio Romeo Anconetan...,Luca Pairetto,https://fbref.com/en/matches/922a7b83/Pisa-Como-January-6-2026-Serie-A
2026-01-06,20:45,Sassuolo,0–3,Juventus,19488,Mapei Stadium - Città del Tricolore,Luca Zufferli,https://fbref.com/en/matches/d645a9c4/Sassuolo-Juventus-January-6-2026-Serie-A
2026-01-07,18:30,Bologna,0–2,Atalanta,23454,Stadio Renato Dall'Ara,Marco Di Bello,https://fbref.com/en/matches/9d80a6fc/Bologna-Atalanta-January-7-2026-Serie-A
2026-01-07,20:45,Lazio,2–2,Fiorentina,35000,Stadio Olimpico,Simone Sozza,https://fbref.com/en/matches/2446ec9d/Lazio-Fiorentina-January-7-2026-Serie-A
2026-01-07,18:30,Napoli,2–2,Hellas Verona,35000,Stadio Diego Armando Maradona,Matteo Marchetti,https://fbref.com/en/matches/b6326fe2/Napoli-Hellas-Verona-January-7-2026-Serie-A
2026-01-07,20:45,Parma,0–2,Inter,21601,Stadio Ennio Tardini,Andrea Colombo,https://fbref.com/en/matches/f5373154/Parma-Internazionale-January-7-2026-Serie-A
2026-01-07,20:45,Torino,1–2,Udinese,17982,Stadio Olimpico Grande Torino,Fabio Maresca,https://fbref.com/en/matches/971acbc1/Torino-Udinese-January-7-2026-Serie-A
2026-01-08,18:30,Cremonese,2–2,Cagliari,9886,Stadio Giovanni Zini,Kevin Bonacina,https://fbref.com/en/matches/e7b40659/Cremonese-Cagliari-January-8-2026-Serie-A
2026-01-08,20:45,Milan,1–1,Genoa,69397,Stadio Giuseppe Meazza,Maurizio Mariani,https://fbref.com/en/matches/b0ad0c23/Milan-Genoa-January-8-2026-Serie-A
2026-01-10,20:45,Atalanta,2–0,Torino,20918,New Balance Arena,Francesco Fourneau,https://fbref.com/en/matches/5079c5aa/Atalanta-Torino-January-10-2026-Serie-A
2026-01-10,15:00,Como,1–1,Bologna,11667,Stadio Giuseppe Sinigaglia,Rosario Abisso,https://fbref.com/en/matches/2154bb99/Como-Bologna-January-10-2026-Serie-A
2026-01-10,18:00,Roma,2–0,Sassuolo,60713,Stadio Olimpico,Matteo Marcenaro,https://fbref.com/en/matches/dfb52fac/Roma-Sassuolo-January-10-2026-Serie-A
2026-01-10,15:00,Udinese,2–2,Pisa,23186,Bluenergy Stadium,Giovanni Ayroldi,https://fbref.com/en/matches/5a20ef9b/Udinese-Pisa-January-10-2026-Serie-A
2026-01-11,15:00,Fiorentina,1–1,Milan,22171,Stadio Artemio Franchi,Davide Massa,https://fbref.com/en/matches/d0e8c67f/Fiorentina-Milan-January-11-2026-Serie-A
2026-01-11,18:00,Hellas Verona,0–1,Lazio,22029,Stadio Marc'Antonio Bentegodi,Marco Guida,https://fbref.com/en/matches/3c16e874/Hellas-Verona-Lazio-January-11-2026-Serie-A
2026-01-11,20:45,Inter,2–2,Napoli,72567,Stadio Giuseppe Meazza,Daniele Doveri,https://fbref.com/en/matches/0078428e/Internazionale-Napoli-January-11-2026-Serie-A
2026-01-11,12:30,Lecce,1–2,Parma,24587,Stadio Comunale Ettore Giardiniero,Livio Marinelli,https://fbref.com/en/matches/26f6e467/Lecce-Parma-January-11-2026-Serie-A
2026-01-12,18:30,Genoa,3–0,Cagliari,29484,Stadio Comunale Luigi Ferraris,Federico La Penna,https://fbref.com/en/matches/649f36e6/Genoa-Cagliari-January-12-2026-Serie-A
2026-01-12,20:45,Juventus,5–0,Cremonese,39585,Allianz Stadium,Ermanno Feliciani,https://fbref.com/en/matches/5c018808/Juventus-Cremonese-January-12-2026-Serie-A
2026-01-14,20:45,Inter,1–0,Lecce,69321,Stadio Giuseppe Meazza,Fabio Maresca,https://fbref.com/en/matches/9729cc67/Internazionale-Lecce-January-14-2026-Serie-A
2026-01-14,18:30,Napoli,0–0,Parma,40000,Stadio Diego Armando Maradona,Michael Fabbri,https://fbref.com/en/matches/7b387043/Napoli-Parma-January-14-2026-Serie-A
2026-01-15,20:45,Como,1–3,Milan,11960,Stadio Giuseppe Sinigaglia,Marco Guida,https://fbref.com/en/matches/e3bc8464/Como-Milan-January-15-2026-Serie-A
2026-01-15,18:30,Hellas Verona,2–3,Bologna,17585,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,https://fbref.com/en/matches/a1cf3859/Hellas-Verona-Bologna-January-15-2026-Serie-A
2026-01-16,20:45,Pisa,1–1,Atalanta,10372,Arena Garibaldi - Stadio Romeo Anconetan...,Matteo Marchetti,https://fbref.com/en/matches/4ab9c719/Pisa-Atalanta-January-16-2026-Serie-A
2026-01-17,20:45,Cagliari,1–0,Juventus,16412,Unipol Domus,Davide Massa,https://fbref.com/en/matches/61c3c38f/Cagliari-Juventus-January-17-2026-Serie-A
2026-01-17,18:00,Napoli,1–0,Sassuolo,40000,Stadio Diego Armando Maradona,Francesco Fourneau,https://fbref.com/en/matches/126fbd5b/Napoli-Sassuolo-January-17-2026-Serie-A
2026-01-17,15:00,Udinese,0–1,Inter,24929,Bluenergy Stadium,Marco Di Bello,https://fbref.com/en/matches/1b539728/Udinese-Internazionale-January-17-2026-Serie-A
2026-01-18,15:00,Bologna,1–2,Fiorentina,27590,Stadio Renato Dall'Ara,Daniele Doveri,https://fbref.com/en/matches/26832024/Derby-dellAppennino-Bologna-Fiorentina-January-18-2026-Serie-A
2026-01-18,20:45,Milan,1–0,Lecce,70591,Stadio Giuseppe Meazza,Luca Zufferli,https://fbref.com/en/matches/5798d2c3/Milan-Lecce-January-18-2026-Serie-A
2026-01-18,12:30,Parma,0–0,Genoa,16433,Stadio Ennio Tardini,Luca Pairetto,https://fbref.com/en/matches/1748ba9d/Parma-Genoa-January-18-2026-Serie-A
2026-01-18,18:00,Torino,0–2,Roma,22138,Stadio Olimpico Grande Torino,Daniele Chiffi,https://fbref.com/en/matches/ff1d6ee5/Torino-Roma-January-18-2026-Serie-A
2026-01-19,18:30,Cremonese,0–0,Hellas Verona,10877,Stadio Giovanni Zini,Alberto Arena,https://fbref.com/en/matches/1ff51148/Cremonese-Hellas-Verona-January-19-2026-Serie-A
2026-01-19,20:45,Lazio,0–3,Como,35000,Stadio Olimpico,Michael Fabbri,https://fbref.com/en/matches/d3d3efd1/Lazio-Como-January-19-2026-Serie-A
2026-01-23,20:45,Inter,6–2,Pisa,73594,Stadio Giuseppe Meazza,Matteo Marcenaro,https://fbref.com/en/matches/712cf899/Internazionale-Pisa-January-23-2026-Serie-A
2026-01-24,15:00,Como,6–0,Torino,11055,Stadio Giuseppe Sinigaglia,Ermanno Feliciani,https://fbref.com/en/matches/1daaf5bf/Como-Torino-January-24-2026-Serie-A
2026-01-24,18:00,Fiorentina,1–2,Cagliari,20456,Stadio Artemio Franchi,Marco Guida,https://fbref.com/en/matches/bacd7e72/Fiorentina-Cagliari-January-24-2026-Serie-A
2026-01-24,20:45,Lecce,0–0,Lazio,24435,Stadio Comunale Ettore Giardiniero,Daniele Chiffi,https://fbref.com/en/matches/0c0d6bca/Lecce-Lazio-January-24-2026-Serie-A
2026-01-25,15:00,Atalanta,4–0,Parma,21815,New Balance Arena,Juan Luca Sacchi,https://fbref.com/en/matches/8ec92179/Atalanta-Parma-January-25-2026-Serie-A
2026-01-25,15:00,Genoa,3–2,Bologna,30146,Stadio Comunale Luigi Ferraris,Fabio Maresca,https://fbref.com/en/matches/d0bea1d7/Genoa-Bologna-January-25-2026-Serie-A
2026-01-25,18:00,Juventus,3–0,Napoli,41654,Allianz Stadium,Maurizio Mariani,https://fbref.com/en/matches/365c3d59/Juventus-Napoli-January-25-2026-Serie-A
2026-01-25,20:45,Roma,1–1,Milan,63582,Stadio Olimpico,Andrea Colombo,https://fbref.com/en/matches/2917fcfc/Roma-Milan-January-25-2026-Serie-A
2026-01-25,12:30,Sassuolo,1–0,Cremonese,11111,Mapei Stadium - Città del Tricolore,Giuseppe Collu,https://fbref.com/en/matches/dd088ee8/Sassuolo-Cremonese-January-25-2026-Serie-A
2026-01-26,20:45,Hellas Verona,1–3,Udinese,18720,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,https://fbref.com/en/matches/f4f9dc4c/Hellas-Verona-Udinese-January-26-2026-Serie-A
2026-01-30,20:45,Lazio,3–2,Genoa,5402,Stadio Olimpico,Luca Zufferli,https://fbref.com/en/matches/19bfd291/Lazio-Genoa-January-30-2026-Serie-A
2026-01-31,20:45,Cagliari,4–0,Hellas Verona,15791,Unipol Domus,Kevin Bonacina,https://fbref.com/en/matches/ebe92157/Cagliari-Hellas-Verona-January-31-2026-Serie-A
2026-01-31,18:00,Napoli,2–1,Fiorentina,40000,Stadio Diego Armando Maradona,Federico La Penna,https://fbref.com/en/matches/af26ab60/Napoli-Fiorentina-January-31-2026-Serie-A
2026-01-31,15:00,Pisa,1–3,Sassuolo,10185,Arena Garibaldi - Stadio Romeo Anconetan...,Alberto Arena,https://fbref.com/en/matches/7b8e2874/Pisa-Sassuolo-January-31-2026-Serie-A
2026-02-01,15:00,Como,0–0,Atalanta,11925,Stadio Giuseppe Sinigaglia,Luca Pairetto,https://fbref.com/en/matches/a475c135/Como-Atalanta-February-1-2026-Serie-A
2026-02-01,18:00,Cremonese,0–2,Inter,14824,Stadio Giovanni Zini,Davide Massa,https://fbref.com/en/matches/553127f4/Cremonese-Internazionale-February-1-2026-Serie-A
2026-02-01,20:45,Parma,1–4,Juventus,22017,Stadio Ennio Tardini,Francesco Fourneau,https://fbref.com/en/matches/ae9a2099/Parma-Juventus-February-1-2026-Serie-A
2026-02-01,12:30,Torino,1–0,Lecce,6000,Stadio Olimpico Grande Torino,Simone Sozza,https://fbref.com/en/matches/8d6e5794/Torino-Lecce-February-1-2026-Serie-A
2026-02-02,20:45,Udinese,1–0,Roma,23598,Bluenergy Stadium,Juan Luca Sacchi,https://fbref.com/en/matches/dbd98c62/Udinese-Roma-February-2-2026-Serie-A
2026-02-03,20:45,Bologna,0–3,Milan,30932,Stadio Renato Dall'Ara,Gianluca Manganiello,https://fbref.com/en/matches/741729e4/Bologna-Milan-February-3-2026-Serie-A
2026-02-06,20:45,Hellas Verona,0–0,Pisa,19470,Stadio Marc'Antonio Bentegodi,Daniele Doveri,https://fbref.com/en/matches/5af4fe5c/Hellas-Verona-Pisa-February-6-2026-Serie-A
2026-02-07,20:45,Fiorentina,2–2,Torino,19178,Stadio Artemio Franchi,Andrea Colombo,https://fbref.com/en/matches/4ec9b4dd/Fiorentina-Torino-February-7-2026-Serie-A
2026-02-07,18:00,Genoa,2–3,Napoli,30748,Stadio Comunale Luigi Ferraris,Davide Massa,https://fbref.com/en/matches/3e5710a8/Genoa-Napoli-February-7-2026-Serie-A
2026-02-08,12:30,Bologna,0–1,Parma,24823,Stadio Renato Dall'Ara,Giuseppe Collu,https://fbref.com/en/matches/da8a8b6a/Bologna-Parma-February-8-2026-Serie-A
2026-02-08,20:45,Juventus,2–2,Lazio,41405,Allianz Stadium,Marco Guida,https://fbref.com/en/matches/83708428/Juventus-Lazio-February-8-2026-Serie-A
2026-02-08,15:00,Lecce,2–1,Udinese,24290,Stadio Comunale Ettore Giardiniero,Antonio Rapuano,https://fbref.com/en/matches/dfc54961/Lecce-Udinese-February-8-2026-Serie-A
2026-02-08,18:00,Sassuolo,0–5,Inter,17653,Mapei Stadium - Città del Tricolore,Daniele Chiffi,https://fbref.com/en/matches/2270e573/Sassuolo-Internazionale-February-8-2026-Serie-A
2026-02-09,18:30,Atalanta,2–1,Cremonese,21796,New Balance Arena,Marco Piccinini,https://fbref.com/en/matches/a59b498b/Atalanta-Cremonese-February-9-2026-Serie-A
2026-02-09,20:45,Roma,2–0,Cagliari,60334,Stadio Olimpico,Matteo Marcenaro,https://fbref.com/en/matches/1f92e0ad/Roma-Cagliari-February-9-2026-Serie-A
2026-02-13,20:45,Pisa,1–2,Milan,12544,Arena Garibaldi - Stadio Romeo Anconetan...,Michael Fabbri,https://fbref.com/en/matches/407f23f8/Pisa-Milan-February-13-2026-Serie-A
2026-02-14,15:00,Como,1–2,Fiorentina,11387,Stadio Giuseppe Sinigaglia,Matteo Marchetti,https://fbref.com/en/matches/eceb0406/Como-Fiorentina-February-14-2026-Serie-A
2026-02-14,20:45,Inter,3–2,Juventus,75515,Stadio Giuseppe Meazza,Federico La Penna,https://fbref.com/en/matches/0c7edef9/Derby-dItalia-Internazionale-Juventus-February-14-2026-Serie-A
2026-02-14,18:00,Lazio,0–2,Atalanta,3400,Stadio Olimpico,Juan Luca Sacchi,https://fbref.com/en/matches/9719fbd6/Lazio-Atalanta-February-14-2026-Serie-A
2026-02-15,15:00,Cremonese,0–0,Genoa,13128,Stadio Giovanni Zini,Simone Sozza,https://fbref.com/en/matches/63c307df/Cremonese-Genoa-February-15-2026-Serie-A
2026-02-15,20:45,Napoli,2–2,Roma,52000,Stadio Diego Armando Maradona,Andrea Colombo,https://fbref.com/en/matches/03436184/Derby-del-Sole-Napoli-Roma-February-15-2026-Serie-A
2026-02-15,15:00,Parma,2–1,Hellas Verona,17237,Stadio Ennio Tardini,Luca Pairetto,https://fbref.com/en/matches/b1751350/Parma-Hellas-Verona-February-15-2026-Serie-A
2026-02-15,18:00,Torino,1–2,Bologna,5000,Stadio Olimpico Grande Torino,Francesco Fourneau,https://fbref.com/en/matches/4f5e9d08/Torino-Bologna-February-15-2026-Serie-A
2026-02-15,12:30,Udinese,1–2,Sassuolo,21199,Bluenergy Stadium,Maria Sole Ferrieri Caputi,https://fbref.com/en/matches/285c0ad0/Udinese-Sassuolo-February-15-2026-Serie-A
2026-02-16,20:45,Cagliari,0–2,Lecce,16133,Unipol Domus,Ermanno Feliciani,https://fbref.com/en/matches/5ab5a400/Cagliari-Lecce-February-16-2026-Serie-A
2026-02-18,20:45,Milan,1–1,Como,75251,Stadio Giuseppe Meazza,Maurizio Mariani,https://fbref.com/en/matches/98f181db/Milan-Como-February-18-2026-Serie-A
2026-02-20,20:45,Sassuolo,3–0,Hellas Verona,10641,Mapei Stadium - Città del Tricolore,Livio Marinelli,https://fbref.com/en/matches/e8719546/Sassuolo-Hellas-Verona-February-20-2026-Serie-A
2026-02-21,20:45,Cagliari,0–0,Lazio,15262,Unipol Domus,Antonio Rapuano,https://fbref.com/en/matches/a44f11ed/Cagliari-Lazio-February-21-2026-Serie-A
2026-02-21,15:00,Juventus,0–2,Como,40822,Allianz Stadium,Daniele Doveri,https://fbref.com/en/matches/9a4aa40f/Juventus-Como-February-21-2026-Serie-A
2026-02-21,18:00,Lecce,0–2,Inter,26868,Stadio Comunale Ettore Giardiniero,Gianluca Manganiello,https://fbref.com/en/matches/d60f3062/Lecce-Internazionale-February-21-2026-Serie-A
2026-02-22,15:00,Atalanta,2–1,Napoli,22015,New Balance Arena,Daniele Chiffi,https://fbref.com/en/matches/25de455c/Atalanta-Napoli-February-22-2026-Serie-A
2026-02-22,12:30,Genoa,3–0,Torino,31534,Stadio Comunale Luigi Ferraris,Marco Guida,https://fbref.com/en/matches/57d5c172/Genoa-Torino-February-22-2026-Serie-A
2026-02-22,18:00,Milan,0–1,Parma,73017,Stadio Giuseppe Meazza,Marco Piccinini,https://fbref.com/en/matches/733cdf53/Milan-Parma-February-22-2026-Serie-A
2026-02-22,20:45,Roma,3–0,Cremonese,59025,Stadio Olimpico,Marco Di Bello,https://fbref.com/en/matches/13185640/Roma-Cremonese-February-22-2026-Serie-A
2026-02-23,20:45,Bologna,1–0,Udinese,23238,Stadio Renato Dall'Ara,Matteo Marcenaro,https://fbref.com/en/matches/a8ebecb2/Bologna-Udinese-February-23-2026-Serie-A
2026-02-23,18:30,Fiorentina,1–0,Pisa,21896,Stadio Artemio Franchi,Maurizio Mariani,https://fbref.com/en/matches/b65741af/Fiorentina-Pisa-February-23-2026-Serie-A
2026-02-27,20:45,Parma,1–1,Cagliari,17134,Stadio Ennio Tardini,Luca Massimi,https://fbref.com/en/matches/68636026/Parma-Cagliari-February-27-2026-Serie-A
2026-02-28,15:00,Como,3–1,Lecce,10817,Stadio Giuseppe Sinigaglia,Francesco Fourneau,https://fbref.com/en/matches/01043f45/Como-Lecce-February-28-2026-Serie-A
2026-02-28,18:00,Hellas Verona,1–2,Napoli,21027,Stadio Marc'Antonio Bentegodi,Andrea Colombo,https://fbref.com/en/matches/b89883dd/Hellas-Verona-Napoli-February-28-2026-Serie-A
2026-02-28,20:45,Inter,2–0,Genoa,72945,Stadio Giuseppe Meazza,Michael Fabbri,https://fbref.com/en/matches/dfa38c5d/Internazionale-Genoa-February-28-2026-Serie-A
2026-03-01,12:30,Cremonese,0–2,Milan,14711,Stadio Giovanni Zini,Davide Massa,https://fbref.com/en/matches/4b784773/Cremonese-Milan-March-1-2026-Serie-A
2026-03-01,20:45,Roma,3–3,Juventus,65870,Stadio Olimpico,Simone Sozza,https://fbref.com/en/matches/c8c4a593/Roma-Juventus-March-1-2026-Serie-A
2026-03-01,15:00,Sassuolo,2–1,Atalanta,13260,Mapei Stadium - Città del Tricolore,Matteo Marchetti,https://fbref.com/en/matches/49286eaa/Sassuolo-Atalanta-March-1-2026-Serie-A
2026-03-01,18:00,Torino,2–0,Lazio,4800,Stadio Olimpico Grande Torino,Rosario Abisso,https://fbref.com/en/matches/aa1cb826/Torino-Lazio-March-1-2026-Serie-A
2026-03-02,18:30,Pisa,0–1,Bologna,9604,Arena Garibaldi - Stadio Romeo Anconetan...,Ermanno Feliciani,https://fbref.com/en/matches/4e692fd7/Pisa-Bologna-March-2-2026-Serie-A
2026-03-02,20:45,Udinese,3–0,Fiorentina,18265,Bluenergy Stadium,Luca Pairetto,https://fbref.com/en/matches/0edb34cc/Udinese-Fiorentina-March-2-2026-Serie-A
2026-03-06,20:45,Napoli,2–1,Torino,49000,Stadio Diego Armando Maradona,Michael Fabbri,https://fbref.com/en/matches/fa6f583d/Napoli-Torino-March-6-2026-Serie-A
2026-03-07,18:00,Atalanta,2–2,Udinese,22101,New Balance Arena,Antonio Rapuano,https://fbref.com/en/matches/5a2ad279/Atalanta-Udinese-March-7-2026-Serie-A
2026-03-07,15:00,Cagliari,1–2,Como,16128,Unipol Domus,Livio Marinelli,https://fbref.com/en/matches/5c49f36e/Cagliari-Como-March-7-2026-Serie-A
2026-03-07,20:45,Juventus,4–0,Pisa,38252,Allianz Stadium,Juan Luca Sacchi,https://fbref.com/en/matches/61137304/Juventus-Pisa-March-7-2026-Serie-A
2026-03-08,15:00,Bologna,1–2,Hellas Verona,27063,Stadio Renato Dall'Ara,Giuseppe Mucera,https://fbref.com/en/matches/eb7f38de/Bologna-Hellas-Verona-March-8-2026-Serie-A
2026-03-08,15:00,Fiorentina,0–0,Parma,20534,Stadio Artemio Franchi,Luca Zufferli,https://fbref.com/en/matches/4c50b479/Fiorentina-Parma-March-8-2026-Serie-A
2026-03-08,18:00,Genoa,2–1,Roma,30758,Stadio Comunale Luigi Ferraris,Andrea Colombo,https://fbref.com/en/matches/d19943e3/Genoa-Roma-March-8-2026-Serie-A
2026-03-08,12:30,Lecce,2–1,Cremonese,27705,Stadio Comunale Ettore Giardiniero,Simone Sozza,https://fbref.com/en/matches/829cafcc/Lecce-Cremonese-March-8-2026-Serie-A
2026-03-08,20:45,Milan,1–0,Inter,75627,Stadio Giuseppe Meazza,Daniele Doveri,https://fbref.com/en/matches/ad71117c/Derby-della-Madonnina-Milan-Internazionale-March-8-2026-Serie-A
2026-03-09,20:45,Lazio,2–1,Sassuolo,2000,Stadio Olimpico,Alberto Arena,https://fbref.com/en/matches/d3d05df3/Lazio-Sassuolo-March-9-2026-Serie-A
2026-03-13,20:45,Torino,4–1,Parma,9000,Stadio Olimpico Grande Torino,Fabio Maresca,https://fbref.com/en/matches/0fb34d23/Torino-Parma-March-13-2026-Serie-A
2026-03-14,15:00,Inter,1–1,Atalanta,74364,Stadio Giuseppe Meazza,Gianluca Manganiello,https://fbref.com/en/matches/1b6b94f9/Internazionale-Atalanta-March-14-2026-Serie-A
2026-03-14,18:00,Napoli,2–1,Lecce,50000,Stadio Diego Armando Maradona,Rosario Abisso,https://fbref.com/en/matches/0d0115e7/Napoli-Lecce-March-14-2026-Serie-A
2026-03-14,20:45,Udinese,0–1,Juventus,25022,Bluenergy Stadium,Maurizio Mariani,https://fbref.com/en/matches/dae44c24/Udinese-Juventus-March-14-2026-Serie-A
2026-03-15,18:00,Como,2–1,Roma,11977,Stadio Giuseppe Sinigaglia,Davide Massa,https://fbref.com/en/matches/fc709800/Como-Roma-March-15-2026-Serie-A
2026-03-15,12:30,Hellas Verona,0–2,Genoa,22989,Stadio Marc'Antonio Bentegodi,Matteo Marchetti,https://fbref.com/en/matches/bb799088/Hellas-Verona-Genoa-March-15-2026-Serie-A
2026-03-15,20:45,Lazio,1–0,Milan,50000,Stadio Olimpico,Marco Guida,https://fbref.com/en/matches/d84e58b6/Lazio-Milan-March-15-2026-Serie-A
2026-03-15,15:00,Pisa,3–1,Cagliari,9749,Arena Garibaldi - Stadio Romeo Anconetan...,Federico La Penna,https://fbref.com/en/matches/fd9c2a29/Pisa-Cagliari-March-15-2026-Serie-A
2026-03-15,15:00,Sassuolo,0–1,Bologna,13403,Mapei Stadium - Città del Tricolore,Kevin Bonacina,https://fbref.com/en/matches/16b8e9da/Sassuolo-Bologna-March-15-2026-Serie-A
2026-03-16,20:45,Cremonese,1–4,Fiorentina,11030,Stadio Giovanni Zini,Marco Di Bello,https://fbref.com/en/matches/4bd18a79/Cremonese-Fiorentina-March-16-2026-Serie-A
2026-03-20,18:30,Cagliari,0–1,Napoli,15620,Unipol Domus,Maurizio Mariani,https://fbref.com/en/matches/da021121/Cagliari-Napoli-March-20-2026-Serie-A
